address,lon,lat 
"27 FORTFIELD AVE, DUBLIN 6W, DUBLIN",53.303493,-6.304641100000005
"27 RIVERSIDE LAWN, KINNEGAD, CO WESTMEATH",0,0
"28 BAY VIEW RISE, BALLYBANE, GALWAY",0,0
"28 EDEN CRESCENT, GRANGE RD, RATHFARNHAM DUBLIN 16",0,0
"28 PAIRC AN CALLAN, DROMNEAVANE, KENMARE",0,0
"2A DUN NA RI, SWINFORD, COUNTY MAYO",0,0
"3 OLDBRIDGE COURT, CARRICK ON SUIR, TIPPERARY",0,0
"3 RADHARC AN CHLAR, GRATTAN ROAD, SALTHILL",0,0
"3 ROPEWALK MEWS, ROPEWALK PLACE, RINGSEND",0,0
"3 ST ANNE'S TERRACE, RATHNURE, ENNISCORTHY",0,0
"3 THE WILLOWS, ROCK RD, BLACKROCK",0,0
"3 Verner Lane, Belmont  Aikens Village, Stepaside",0,0
"3 WHITESTOWN DR, BLANCHARDSTOWN DUBLIN 15, DUBLIN",53.3997966,-6.399333
"30 ROSEHALL, BOG LANE, DROGHEDA",0,0
"31 KNOCK NA CREE PARK, DALKEY, DUBLIN",0,0
"31 MANOR COURT, CORK RD, WATERFORD",0,0
"32 ENNEL PARK, ARTANE, DUBLIN 5",53.3867753,-6.1943963
"33 Shrewsbury Square, Sandymount Avenue",0,0
"33 THE MOORINGS, BALLYMAHON ROAD, ATHLONE",0,0
"35 BEACH RD, SANDYMOUNT, DUBLIN 4",53.3351897,-6.215312489482814
"36 Brickfield Drive, Honeypark, Dun Laoghaire",53.2785715,-6.1467419591977865
"36 SMITHFIELD GATE, DUBLIN 7",53.3501821,-6.277475270291687
"38 Carlinn Hall, Mullarharlin Road, Dundalk",0,0
"38 Delgany Hills, Delgany",53.13412795,-6.081019570391129
"38 Temple Jarlath Court, Tuam",53.51447025,-8.853104275
"4 Chestnut Grove, Dooradoyle, Co. Limerick",52.6332401,-8.6439053
"4 MORRISCASTLE VILLAGE, KILMUCKRIDGE, WEXFORD",52.5170686,-6.254721386253247
"4 RATHMICHAEL LAWNS, OLD BRAY RD, SHANKILL",0,0
"42 CRUACHAN PK, RAHOON, GALWAY",0,0
"5 OLD BRIDGE COURT, NORTH QUAY, CARRICK ON SUIR",0,0
"5 VERNER LANE, AIKENS VILLAGE, STEPASIDE",0,0
"5 Woodstown Heath, Knocklyon, Dublin 16",53.2735547,-6.3290804
"508 Talbot Hall, Talbot Street",38.7714483,-76.0721221
"56 WHITETHORN CRESCENT, PALMERSTOWN, DUBLIN 22",53.3457902,-6.3817979
"57 Mansfield Grove, Athy",52.990520849999996,-6.970581317796045
"57 The Glen, Kilnacourt Woods, Portarlington",0,0
"6 O'CONNELL PLACE, FERMOY, CO CORK",0,0
"6 THE COURT, BAN NA GREINNE, CRADDOCKSTOWN RD",0,0
"67 RATHDOWN RD, PHIBSBOROUGH, DUBLIN 7",0,0
"7 BASLICON, WATERVILLE, CO. KERRY",0,0
"7 BEECH LAWN, BALLYHAUNIS, MAYO",53.7657148,-8.7674574
"7 BEN WISKEN VIEW, BUNDORAN, DONEGAL",0,0
"7 DYSART GROVE, YOUGHAL, CORK",51.937694,-7.8604428
"8 BENSON CRESCENT, BEAVERSTOWN ORCHARD, DONABATE",0,0
"8 THE OAKS, CLONTARF, DUBLIN 3",0,0
"82 FRIARS WALK, CORK",51.8861347,-8.4769947
"85 MEADOW HILL, KILTOY, LETTERKENNY",0,0
"85 THE GREENS, STATION RD, THOMASTOWN",52.522165650000005,-7.155618537216771
"87 EAGLE VALLEY, ENNISKERRY, WICKLOW",53.1901444,-6.175468932894567
"88 IONA ROAD, GLASNEVIN, DUBLIN 9",0,0
"88 IONA ROAD, GLASNEVIN, DUBLIN 9",0,0
"9  Springfield, Navan",0,0
"9 Cnoc Baun, Ballyfoyle Road, Kilkenny",0,0
"9 DROMORE RD, DRIMINAGH, DUBLIN 12",0,0
"98 BAKERS RD, GURRANABRAHER, CORK",51.9027425,-8.4950841
"98 CHERRYBROOK, ARDEE, LOUTH",0,0
"ABOVE FISH SHOP, PETER ST, WESTPORT",0,0
"Amber Lantern, Grange, Kilmore",0,0
"Apartment 11, Castlepark Residence, Castlepark Rd Sandycove",0,0
"APARTMENT 11, WATERPARK RUGBY GROUNDS, BALLINAKILL",0,0
"APT 405 CUBES 3, BEACON SOUTH QUARTER, SANDYFORD DUBLIN 18",0,0
"Apts 1 to 6 Charlemont Mews, and plot to the rear, Charlemont Road  Clontarf",0,0
"ARD NA GREINE, ROCKY VALLEY DR, KILL NA CANOGUE",0,0
"ASH FALLS, CLUAIN NA LAOI, WATERFORD",0,0
"BALLYCARRIGEEN, FERNS, WEXFORD",0,0
"BAWNLAHAN, TRAGUMNA, SKIBBEREEN",0,0
"BEANN GORM, LECANVEY, WESTPORT",0,0
"BOHEROE, CROGHAN, CO ROSCOMMON",0,0
"CHURCHFIELD HOUSE, FOYNES, LIMERICK",0,0
"CLOONE GARDA STATION, CLOONE, CO LEITRIM",0,0
"cooleens, douglas road",0,0
"Fairhill, Dungloe",0,0
"GREEN ACRES, DOWNING SOUTH, KILWORTH",0,0
"IRISH COTTAGE, MUCKROSS, KILLARNEY",52.0248028,-9.4898703
"KILCAVAN, TARA HILL, GOREY WEXFORD",0,0
"KILMALLOCK BALLYMURN, BALLYMURN, WEXFORD",52.4287811,-6.4827686
"Knockearagh, Tullylease, Charleville",0,0
"KNOX STREET, BALLYHAUNIS, CO. MAYO",53.7647904,-8.7649701
"Lamara, Rosslare Strand",-4.2093676,122.0792527
"LIOS NA CRI, ORANMORE, GALWAY",53.2721309,-8.922825063110619
"LOCKE HOUSE, CANAL BANK, CLARE STREET",0,0
"MAIN STREET, DUNMANWAY, CO. CORK",51.7229253,-9.1102297
"MARBLE HILL HOUSE, DUNFANAGHY, LETTERKENNY",0,0
"Moher, Lanesboro",0,0
"MOUNT TALBOT, ROSCOMMON, CO ROSCOMMON",53.5303013,-8.2825268
"NO 14, UPPER GARDINER STREET, DUBLIN 1",0,0
"Omard, Kilnaleck",53.8551554,-7.336374319659667
"Parkroe, Ardrahan, CO GALWAY",0,0
"Robinstown, Navan",53.5945146,-6.7274552
"SANDY LANE, MOUNTMELLICK, LAOIS",0,0
"SHANNON RESIDENCE, CULLENAGH, COURTMACSHERRY",0,0
"THE COTTAGE, BALGRIFFIN, DUBLIN 17",0,0
"THE ROCK, KINSALE, CO CORK",51.7087619,-8.5287132
"WESTCOVE RD, CASTLECOVE, KERRY",0,0
"Woodfield House, Station Road, Blarney",51.947468799999996,-8.821908625573595
"Woodfield House, Woodfield, Blarney",51.93938915,-8.562305980440229
"1 Daellen Glen, Ballywilliam, Gorey",0,0
"1 GREENWOOD WALK, BLUNDEN DR, MALAHIDE DUBLIN 13",0,0
"1 HARBOUR COTTAGE, HARBOUR RD, MOUNTSHANNON",0,0
"1 MARTINS ROW, BELTURBET, CAVAN",54.0990972,-7.443982
"1 Newbury Lawns, Clonshaugh, Dublin 17",0,0
"10 Castlegate Rise, Castlegate, Adamstown",0,0
"10 CHERRY PARK, SWORDS, DUBLIN",53.447985,-6.2386344
"10 Cormac Terrace, Terenure, Dublin",53.308503,-6.284862021428571
"10 crossforge, saggart, co dublin",0,0
"10 PIERCE COURT, WEXFORD, WEXFORD",52.3363009,-6.4573526
"1001, Kilkee Bay Development, Kilkee Bay",0,0
"11 BALLYCASEY COURT, SHANNON, CLARE",52.7175358,-8.8486581
"12 Traverslea Wood, Lower Glenageary Road",0,0
"122 ORANMORE RD, BALLYFERMOT, DUBLIN 10",0,0
"13 CASTLEOAKS, CASTLE RD, BANDON",0,0
"13 KILLTIPPER DR, DUBLIN 24, DUBLIN",0,0
"13 Reilean, Roscam",0,0
"138 BUSHY PARK HOUSE, TERENURE, DUBLIN 6W",53.3000794,-6.294090410175592
"138 CARRIG MIDHE, CORBALLY, CLARE",0,0
"139 Glenn Alainn, Tullyallen",0,0
"14 CHARLESLAND WOOD, GREYSTONES, WICKLOW",53.1280972,-6.0636695
"142 OLIVER PLUNKETT RD, DUN LAOGHAIRE, DUBLIN",53.28382155,-6.14769475
"144 WALKIN STREET, KILKENNY",52.6483941,-7.25823892804233
"147 CHILDERS HEIGHTS, BALLINA, MAYO",54.10311835,-9.160381422696542
"15 Whites Gate, White's Road, Castleknock",0,0
"16 GLEN EASTON DRIVE, LEIXLIP, CO KILDARE",0,0
"16 Grange Park, Mullingar",53.5395949,-7.3135257
"16 MERTON HALL, RD FLOOR, MILLTOWN HALL DUBLIN 6",0,0
"163 Cianlea, Rathbeale Road, Swords",0,0
"17 GINNELL TCE, MULLINGAR, WESTMEATH",53.5298079,-7.3299053
"17 Parkfield, New Ross",52.3896747,-6.9473110270373475
"177 WINDMILL RD, CRUMLIN, DUBLIN 12",53.32215415,-6.313689961306311
"18 NA PRAPOGA, CHICKLEYS RD, YOUGHAL",0,0
"19 KILDALTON CLOSE, PILTOWN, KILKENNY",52.3556479,-7.3303903
"19 KYLEMORE AVE, BALLYFERMOT, DUBLIN 10",0,0
"19 MANORFIELDS WALK, CASTAHEANY, DUBLIN 15",0,0
"194 Griffinrath Hall, Celbridge Road, Maynooth",0,0
"2 LIMEWORTH, KILUMNEY RD, BALLINCOLLIG",0,0
"2 RAILWAY PLACE, HIGH ST, CORK",0,0
"2 THE LINKS, TULLAN STRAND RD, BUNDORAN",0,0
"2 Westmanstown Cottages, Lucan, County Dublin",0,0
"20 GLENDINE HEIGHTS, KILKENNY",52.6727983,-7.2520469
"21 BROOKVILLE, RANTAVAN, MULLAGH",0,0
"21 NEWBURY DR, CLONSHAUGH, DUBLIN 17",0,0
"212 JAMESTOWN RD, FINGLAS, DUBLIN 11",53.3983503,-6.2910457
"22 CHANNEL RD, RUSH, CO DUBLIN",53.5151155,-6.117633
"22 Inis Orga, Curriclogh, Bandon",0,0
"24 GRACEFIELD AVE, ARTANE, DUBLIN 5",0,0
"24 THE GABLES, CLONMEL, TIPPERARY",0,0
"24 WESTBURY GROVE, WILTON, CORK",0,0
"25 Alexandra Manor, Abbeylands, Clane",0,0
"25 BLACKHEATH PARK, CLONTARF, DUBLIN 3",53.36626735,-6.201750021427469
"27 ABBOTTS HILL, MALAHIDE, CO DUBLIN",0,0
"274 GLENVIEW PARK, TALLAGHT, DUBLIN 24",53.2883973,-6.3464097139290105
"28 CARRIG DR, DOORADOYLE, LIMERICK",52.6363804,-8.6524799
"28 Park Ridge, Grange Rath, Dublin Road  Drogheda",0,0
"29 Pebble Walk, Pebble Beach, Tramore",0,0
"3 CLARINDA CLOSE, DUN LAOGHAIRE, CO DUBLIN",53.2899407,-6.1322745
"3 Cloverhill Road, Ballyfermot, Dublin 10",53.3361663,-6.356985
"3 Fermoyle Manor, Kilanerin, Gorey",52.730976749999996,-6.283766739049149
"3 RATHDOWN COURT, GREYSTONES, WICKLOW",53.1487845,-6.0785143
"31 THE CRESCENT, LIFFORD, ENNIS",52.8516634,-8.980997819436364
"32 brickfield Drive, Honeypark, Dun Laoghaire",53.2783807,-6.14695925
"32 OAKLANDS, SALTHILL, GALWAY",53.2621578,-9.0774057
"32 Poplar Drive, Carraig An Aird, Six Cross Roads",0,0
"346, CASHEL ROAD, CRUMLIN DUBLIN 12",53.315984400000005,-6.301769500000004
"35 Connaberry, Slavery, Buncrana",0,0
"35 DODSBORO, LUCAN, DUBLIN",53.34872995,-6.471114325740242
"36 LEACA ARD, ABBEYLANDS, FERRYBANK",0,0
"37 CLUAIN SHEE, AIKENS VILLAGE, SANDYFORD DUBLIN 18",0,0
"4 ELIZABETH ST, OFF CLONLIFFE RD, DUBLIN 3",0,0
"4 LAKESHORE DR, RENMORE, GALWAY",53.27374785,-9.0297699
"4 Ribh Road, Artane",0,0
"4 SKIBBEREEN ROAD, LISMORE LAWN",0,0
"4 WILLOW COURT, PRIMROSE GATE ESTATE, CELBRIDGE",0,0
"40 Seabrook, Brook Road, Rush",53.5270597,-6.1026695
"41 FRANCIS ST, WATERFORD, WATERFORD",52.2611674,-7.1175254
"44 BALLISK COURT, DONABATE, DUBLIN",53.48611325,-6.14180004241117
"44 BROADFORD HILL, BALLINTEER, DUBLIN 16",53.2801706,-6.257366599999999
"44 ENNIS HOUSE, CLARE VILLAGE DUBLIN 17, DUBLIN",0,0
"45 HOLYWELL, KILMACUD RD UPPER, DUBLIN 14",0,0
"46 COIS NA FARRAIGE, WHITEGATE, CORK",0,0
"47 BUCKLEYS LANE, LEIXLIP, KILDARE",0,0
"47 CABRA PARK, PHIBSBORO, DUBLIN 7",53.3618078,-6.2778798
"48 LIBADORE, BALLINA, MAYO",0,0
"5 BRIDGEFIELD, CROBALLY UPPER, TRAMORE",0,0
"5 Castle Harbour, Ballykissane, Killorglin",0,0
"5 SUNRISE CARCUR, WEXFORD",0,0
"5 THE LAWN, INSEBAY, LEYTOWN",0,0
"51 CAMDEN WHARF, CAMDEN QUAY, CORK",0,0
"515 GALLOPING GREEN, STILLORGAN RD, DUBLIN",53.280536,-6.1894863
"52 ST PATRICKS AVE, TIPPERARY TOWN, TIPPERARY",0,0
"52 Whitethorn, Athgarvan",0,0
"54 CEDAR GROVE, RIDGEWOOD, SWORDS",53.4478113,-6.2467578
"54 CNOCAN RUA, MOYCULLEN, GALWAY",0,0
"54 OAKLAWN WEST, LEIXLIP, KILDARE",53.3678445,-6.5072794
"55 CEDAR BROOK WALK, CHERRY ORCHARD, DUBLIN 10",53.3369569,-6.3799363
"56 CAISLEANN NA HABHAN, KILBANE, CASTLETROY",0,0
"56 Greenpark Meadows, Mullingar",0,0
"588 WOODVIEW COTTAGES, RATHFARNHAM, DUBLIN 14",53.2998134,-6.2877459
"6 Brickfield Drive, Honeypark, Dun Laoghaire",53.2788593,-6.147061659197787
"6 CHAPEL HILL, KILDARE TOWN, KILDARE",0,0
"6 CHURCH PARK COURT, HAROLDS CROSS, DUBLIN 6W",0,0
"6 Mullach Glas Crescent, Monaghan",0,0
"6 PORTBEG, BUNDORAN, DONEGAL",0,0
"6 RYNVILLE MANOR, BRAY, WICKLOW",53.18452725,-6.128854649999999
"6 WEST VIEW TERRACE, POULADUFF RD, CORK",51.89065196153846,-8.481382784615384
"60 STEPASIDE PARK, STEPASIDE, DUBLIN 18",53.25304795,-6.208755705862297
"62 THOMOND VILLAGE, OLD CRATLOE ROAD, LIMERICK",0,0
"62A THOMOND VILLAGE, OLD CRATLOE RD, LIMERICK",0,0
"63A THOMOND VILLAGE, OLD CRATLOE RD, THOMOND VILLAGE",0,0
"66 RATHGAR RD, RATHMINES, DUBLIN 6",53.31559673333333,-6.2720959999999994
"7 COIS ABHAINN, KILLEAGH",0,0
"7 HERONS WOOD, CORK RD, CARRIGALINE",51.8239183,-8.3935727
"7 SURFERS COVE, ROUSET RD, BUNDORAN",0,0
"71 NEWTOWN HILL, TRAMORE, WATERFORD",0,0
"72 DUN NA MARA, RENMORE, GALWAY",53.275343649999996,-9.024179945524269
"73 CLUAIN ROS LEAMHAIN, ROSLEVAN, ENNIS",0,0
"77 Hillview, Rathmullen Road, Drogheda",0,0
"774 SARTO PARK, BAYSIDE, SUTTON DUBLIN 13",53.3883842,-6.1442472
"8 Belmont Drive, Aikens Village, Stepaside",0,0
"8 THE ARCHES, GASHOUSE LANE, KILKENNY",0,0
"8 TURLOUGH PARADE, OFF GRIFFITH AVENUE, MARINO",0,0
"80 BANGOR RD, CRUMLIN, DUBLIN 12",53.325415500000005,-6.30222270394089
"85 ROWAN HILL, MOUNT OVAL VILLAGE, ROCHESTOWN",0,0
"9 ROCKBORO HEIGHTS, WATER PARK, CARRIGALINE",0,0
"9 THE MAPLES, UPPER DARGLE RD, BRAY",0,0
"AILLEBRACK, BALLYCONNEELY, CO GALWAY",53.4058049,-10.1159118
"AMBERLEY, 2 KILLINEY MEATH, KILLINEY",0,0
"APARTMENT 31, THE FORUM, SANDYFORD",0,0
"APARTMENT 8, THE DEVONSHIRE  KILBROGAN HILL, BANDON",0,0
"APT 10, 18-21 MOUNT ST, DUBLIN 2",53.2923474,-6.2376906
"APT 15, PHIBBLESTOWN HOUSE, CLONSILLA DUBLIN 15",0,0
"APT 28, BLOCK A2 HOLLYCOURT, BROOMFIELD MIDLETON",0,0
"Apt 4  Block 14, Marsfield Avenue, Clongriffin",0,0
"APT 63 THOMOND VILLAGE, OLD CRATLOE ROAD, LIMERICK",0,0
"ASHROE HOUSE, MURROE, LIMERICK",0,0
"Ballinrahan, Rathangan",0,0
"Ballykelly, Cashel",0,0
"BANOGUE, GOREY, WEXFORD",0,0
"BARROW SPA, ARDFERT, TRALEE",0,0
"CASTLEVILLA, CAHERMONE, MIDLETON",0,0
"CHURCH RD, BALLYBUNNION, KERRY",0,0
"CHURCHTOWN, NEWCASTLE WEST, CO LIMERICK",52.4567251,-9.065245
"CLONMORE, HACKETSTOWN, CARLOW",52.854413,-6.570358699909496
"CNOC MHUIRE, BALLYDREHID, CAHIR",0,0
"COOLROE LITTLE, THE ROCK ARKLOW, WICKLOW",0,0
"Corboley, Knockcrogery",0,0
"CORRANDULLA, GALWAY",53.40401155,-9.006522113790997
"COTTAGE 1, KNOCKNAGEE, CO CARLOW",0,0
"CRANNOG, BALLINACARRIG, BRITTAS BAY",0,0
"DANGAN, TUAM, CO GALWAY",53.4612141,-8.693809544720581
"Drumleague, Leitrim",54.01284705,-8.069583060166512
"Fairlands, Dunboyne, Co Meath",53.4263373,-6.477410246805694
"GLENALAPPA WEST, MOYVANE, CO KERRY",0,0
"GRANGEMOCKLER GARDA STATION, GRANGEMOCKLER, CARRICK ON SUIR",0,0
"HOLMLEIGH, 34 LORETO PARK, CROSS DOUGLAS RD",0,0
"INISFREE, CARTYMORE SOUTH, ATHENRY",0,0
"KILCOMMON CROSS, CAHIR, TIPPERARY",0,0
"KILCOONA, HEADFORD, CO GALWAY",0,0
"Knockaunbrack, Galway",53.6458605,-8.67656624859871
"KNOCKNABOUL, BALLYDESMOND, CORK",0,0
"LARKHILL, BELTRA, CO.SLIGO",0,0
"MAIN STREET, DONARD, CO WICKLOW",53.1371454,-6.067986796499566
"MOUNTAIN VIEW, TUBRID, BALLYLOOBY",0,0
"MULBERRY, HILL RD, STRATFORD ON SLANEY",0,0
"MULLABOY, KNOCKBRIDGE, LOUTH",0,0
"NEW ST, KILLALOE, CLARE",52.8082202,-8.4509415
"No 18 Oakview, Ballacollig, Mountmellick",0,0
"NORWOOD, ROEVEHAGH, KILCOLGAN",0,0
"OLD SCHOOL HOUSE, DUNMANUS EAST, GOLEEN",0,0
"POULMALOE, WHITECHURCH, NEW ROSS",52.3176604,-6.974750481917446
"PROSPECT, FETHARD, TIPPERARY",0,0
"RAVENSCAR, CORRIG AVE, DUN LAOGHAIRE",0,0
"RENVILLE WEST, ORANMORE, GALWAY",0,0
"ROSTURK, MULRANNY, MAYO",0,0
"Spindrift, South Strand, Skerries",0,0
"THE GROVE, GREENACRES, LARAGH",53.0083959,-6.2976441
"The Old School house, Killalaghton, killoran",0,0
"THE PADDOCK, DRINAGH, CORK",51.6531215,-9.146434059901608
"THE WARREN, GORTEANISH, AHAKISTA",0,0
"TIGH MHUIRE, BALLYWILLIAM, RATHKEALE",0,0
"TOWNEYAMON, SHEEAUN, WESTPORT",0,0
"TREENABONTRY, SWINFORD, CO MAYO",0,0
"TULLIG, TIERNABOUL, KILLARNEY",0,0
"Waterunder, Mell",0,0
"14 ORLAGH GROVE, KNOCKLYON, DUBLIN 16",53.2754248,-6.3130436
"45 FARRANLEA PARK, MODEL FARM ROAD, CORK",0,0
"58 BRIDGEWATER, CARRIGROHANE, CORK",51.8918804,-8.5705404
"APT 1 BLOCK 3, CLARION QUAY, DUBLIN 1",0,0
"ROSEBANK, BALLYBODEN RD, RATHFARNHAM DUBLIN 14",53.2930399,-6.2878558
"12 SLIABH ROS, MILL RD, BUNCLODY",0,0
"KINNADOOHY, LOUISBURGH, CO. MAYO",0,0
"1 Kinvara Close, Ballyboyle, Donegal Town",0,0
"10 Aylesbury Place, FERRYBANK, Co. Kilkenny",0,0
"10 CLONSHAUGH LAWN, COOLOCK, DUBLIN 17",0,0
"112 Brooklawn, New Ross, Co. Wexford",52.3853558,-6.939374273126223
"113 ORCHARD WAY, GREENWOOD WALK, AYRFIELD DUBLIN 13",0,0
"12 MARWOOD WAY, GLANMIRE, CORK",51.9264159,-8.3841804
"12 RATRA PARK, NAVAN ROAD, DUBLIN 7",0,0
"127 WHITEHALL RD, TERENURE, DUBLIN 12",53.3100348,-6.3115626
"13 Killiney Court Bay, Station Road, Killiney",53.2485219,-6.1172004
"14 DUN NA MARA, WHITE STRAND RD, DOONBEG",0,0
"14 NEW BAWN PK, TALLAGHT, DUBLIN 24",53.28008375,-6.355257980045456
"15 BALLYCRONE MANOR, KILCOOLE, WICKLOW",0,0
"15 BERRYFIELD, CLASSES LAKE, OVENS",51.8859352,-8.6266177
"155 Hampton Wood Road, Hampton Wood, Dublin 11",53.4050212,-6.2904717
"16 ALLENDALE TERRACE, CLONSILLA, DUBLIN 15",53.3914287,-6.425563
"16 MONASTERY VIEW, SANDYHILL, WESTPORT",0,0
"16 THE CRESCENT, ROBSWALL, MALAHIDE",53.4438961,-6.135199889631475
"17 FOX LODGE MANOR, RATOATH, MEATH",53.5078891,-6.450487272945676
"176 KILLALA RD, CABRA, DUBLIN 7",53.3659057,-6.2989559
"17A Arcadia Court, Skerries",0,0
"19 NORTH CLARENCE ST, DUBLIN 1",53.2953491,-6.1426425
"194 SILVERSPRINGS COURT, TIVOLI, CORK",51.9091931,-8.4234703
"2 LACEY AVE, TEMPLEMORE, TIPPERARY",52.7943815,-7.8311589
"2 PECKS LANE, CASTLEKNOCK, DUBLIN 15",53.37356295,-6.355801491690647
"20 ARMSTRONG ST, HAROLDS CROSS, DUBLIN 6",53.32855705,-6.275278
"20 COIS CHLAIR, CLAREGALWAY, CO GALWAY",53.34437455,-8.943901452104289
"20 ROSTREVOR CLOSE, CAHERDAVIN, LIMERICK",0,0
"20 WHITETHORN CLOSE, ARTANE, DUBLIN 5",53.3810872,-6.2223096
"21 The Lawns, Moyglare Hall, Maynooth",0,0
"22 Alexandra Manor, Abbeylands, Clane",0,0
"22 TROMRA RD, GRANARD, LONGFORD",53.7799252,-7.4942733
"221 DALTON PARK, MULLINGAR, WESTMEATH",53.5313418,-7.329099
"23 SILVERBERRY, FINNSTOWN ABBEY, LUCAN",0,0
"24 FERNVILLE, CLERIHAN, CLONMEL",0,0
"24 RAHEEN AVENUE, TALLAGHT, DUBLIN 24",0,0
"24 St. John's Villas, Arklow",52.7956129,-6.1662368
"25 ARD NA GREINE, DARK RD, MIDLETON",0,0
"25 CLAREMOUNT, BALLYFORAN, BALLINASLOE",0,0
"26 KIRKPATRICK DRIVE, CLONSILLA, DUBLIN 15",53.3784193,-6.3924806
"26 THE GROVE, KILL ST LAWRENCE, AIRPORT ROAD",0,0
"27 ELMFIELD COURT, NINTH LOCK RD, CLONDALKIN",0,0
"28 Carrigeen, Annacotty",0,0
"29 NUNS ISLAND, GALWAY",53.2747883,-9.059443579347825
"294 STH CIRCULAR RD, DOLPHINS BARN, DUBLIN 8",53.332356,-6.286477200000001
"3 Corderraun Close, Dunmain, New Ross",52.31883755,-6.888449854161536
"3 DEERPARK, MANOR WEST, TRALEE",0,0
"301 STEPHENS HALL, EARLSFORT CENTRE, LR LEESON ST",0,0
"31THE VILLAGE, STEPASIDE, DUBLIN",0,0
"32 IMMISCARRA RD, FAIRHILL, CORK",0,0
"33 HADDON ROAD, CLONTARF, DUBLIN 3",53.3609224,-6.2115277
"35 PARKVIEW, ROBSWALL, MALAHIDE",0,0
"37 BEECHWOOD LAWNS, DUN LAOGHAIRE, DUBLIN",0,0
"38 ARD NA SI, BANTEER, CO CORK",0,0
"45 AN T SEAN DUN, ROSLEVAN, TULLA RD",0,0
"45 PROSPECT MEWS, KILCOHAN, WATERFORD",0,0
"45A COMMONS ROAD, BLACKPOOL, CO CORK",52.036051349999994,-8.57842094617286
"5 BEECH LAWN, BALLYHAUNIS, MAYO",53.766057,-8.7676697
"5 COIS LOCHA, GLASLOUGH ST, MONAGHAN",0,0
"5 LEOPARDSTOWN ABBEY, LEOPARDSTOWN, DUBLIN 18",53.2580142,-6.1944148
"50 Steeple Manor, Trim",53.5576378,-6.7725698
"52 BEECH DR, GREENFIELDS, WATERFORD",52.2346206,-7.11773
"54 MANOR COURT, KNOCKNACARRA, GALWAY",0,0
"57 ST ALBANS RD, STH CIRCULAR RD, DUBLIN 8",0,0
"58 Ennafort Park, Raheny",53.378735,-6.1849548
"6 CARRIG LIATH, KILLERISK, TRALEE",0,0
"6 MARINER'S VIEW, PASSAGE WEST, CO CORK",51.8660005,-8.336534787306302
"6 ST MICHAELS RD, GLASNEVIN, DUBLIN 9",0,0
"6 THE CRESCENT, CHARLESLAND, GREYSTONES",53.1271422,-6.072224
"64 CONNOLLY AVE, INCHICORE, DUBLIN 8",0,0
"65 RATHCARRIG BALLINAMONA, FERMOY, CORK",0,0
"67 THE GROVE, REDFORD, GREYSTONES",53.153333,-6.080833
"68 OAKHILL, CASTLECOMER, KILKENNY",0,0
"7 CAMERON ST, OFF CORK ST, DUBLIN 8",0,0
"76 HAMPTON WOOD AVE, HAMPTON WOOD, FINGLAS DUBLIN 11",0,0
"77 O'CONNELL STREET, LIMERICK CITY, LIMERICK",52.664465,-8.6259766
"778 BOLTON, MOONE, KILDARE",0,0
"8 FONTENOY ST, BROADSTONE, DUBLIN 7",0,0
"8 FONTHILL PARK, RATHFARNHAM, DUBLIN 14",53.2897353,-6.2890077
"81 AVONDALE CLOSE, KILCOHAN, WATERFORD",0,0
"82B MILLRACE, DULEEK, CO. MEATH",0,0
"86 MEADOWLANDS EST, TRALEE, KERRY",52.2769221,-9.6930293
"9 GEORGIAN CLOSE, DROGHEDA, LOUTH",53.7189023,-6.3590972
"9 GRIAN ARD, ARDNACASSA, LONGFORD",0,0
"9 MITCHELSTOWN, KILSHANE RD, KILSHANE CROSS",0,0
"97 BURLEIGH COURT, BURLINGTON COURT, DUBLIN 4",53.3316273,-6.2476844
"APARTMENT 1, COIS LOCHA, MONAGHAN TOWN",0,0
"APARTMENT 3, COIS LOCHA, GLASLOUGH STREET",0,0
"APARTMENT 401 STEPHENS HALL, EARLSFORT CENTRE, LEESON STREET",0,0
"APARTMENT 4, COIS LOCHA, GLASLOUGH STREET",0,0
"Apartment 5 Bagod Rath, Pembroke Row, Dublin 2",0,0
"APARTMENT 6, CROIS LOCHA, GLASLOUGH STREET",0,0
"APARTMENT 8, COIS LOCHA, GLASLOUGH STREET",0,0
"APARTMENT 9, COIS LOCHA, GLASLOUGH STREET",0,0
"APPARTMENT OVER SPAR SHOP, WILMER ROAD, BIRR",0,0
"APT 1   88 GLASLOUGH ST, MONAGHAN, CO MONAGHAN",0,0
"APT 1 GLASLOUGH STREET, MONAGHAN TOWN, CO MONAGHAN",0,0
"APT 10 COIS LOCHA, GLASLOUGH, CO. MONAGHAN",0,0
"APT 11 COIS LOCHA, GLASLOUGH ST, MONAGHAN",0,0
"APT 12 COIS LOCHA, GLASLOUGH ST, MONAGHAN",0,0
"APT 13 COIS LOCHA, MONAGHAN, MONAGHAN",0,0
"APT 14, COIS LOCHA, GLASLOUGH STREET",0,0
"APT 15, COIS LOCHA, GLASLOUGH STREET",0,0
"APT 16 COIS LOCHA, GLASLOUGH STREET, CO. MONAGHA",0,0
"APT 17 COIS LOCHA, GLASLOUGH STREET, CO MONAGHAN",0,0
"APT 18 COIS LOCHA, GLASLOUGH STREET, CO MONAGHAN",0,0
"APT 19, COIS LOCHA, GLASLOUGH ST",0,0
"APT 2 COISLOCA, GLASLOUGH ST, MONAGHAN",0,0
"APT 20, COIS LOCHA, GLASLOUGH STREET",0,0
